"subject.id"	"activity"	"fBodyAcc.mean().X"	"fBodyAcc.mean().Y"	"fBodyAcc.mean().Z"	"fBodyAcc.std().X"	"fBodyAcc.std().Y"	"fBodyAcc.std().Z"	"fBodyAccJerk.mean().X"	"fBodyAccJerk.mean().Y"	"fBodyAccJerk.mean().Z"	"fBodyAccJerk.std().X"	"fBodyAccJerk.std().Y"	"fBodyAccJerk.std().Z"	"fBodyAccMag.mean()"	"fBodyAccMag.std()"	"fBodyBodyAccJerkMag.mean()"	"fBodyBodyAccJerkMag.std()"	"fBodyBodyGyroJerkMag.mean()"	"fBodyBodyGyroJerkMag.std()"	"fBodyBodyGyroMag.mean()"	"fBodyBodyGyroMag.std()"	"fBodyGyro.mean().X"	"fBodyGyro.mean().Y"	"fBodyGyro.mean().Z"	"fBodyGyro.std().X"	"fBodyGyro.std().Y"	"fBodyGyro.std().Z"	"tBodyAcc.mean().X"	"tBodyAcc.mean().Y"	"tBodyAcc.mean().Z"	"tBodyAcc.std().X"	"tBodyAcc.std().Y"	"tBodyAcc.std().Z"	"tBodyAccJerk.mean().X"	"tBodyAccJerk.mean().Y"	"tBodyAccJerk.mean().Z"	"tBodyAccJerk.std().X"	"tBodyAccJerk.std().Y"	"tBodyAccJerk.std().Z"	"tBodyAccJerkMag.mean()"	"tBodyAccJerkMag.std()"	"tBodyAccMag.mean()"	"tBodyAccMag.std()"	"tBodyGyro.mean().X"	"tBodyGyro.mean().Y"	"tBodyGyro.mean().Z"	"tBodyGyro.std().X"	"tBodyGyro.std().Y"	"tBodyGyro.std().Z"	"tBodyGyroJerk.mean().X"	"tBodyGyroJerk.mean().Y"	"tBodyGyroJerk.mean().Z"	"tBodyGyroJerk.std().X"	"tBodyGyroJerk.std().Y"	"tBodyGyroJerk.std().Z"	"tBodyGyroJerkMag.mean()"	"tBodyGyroJerkMag.std()"	"tBodyGyroMag.mean()"	"tBodyGyroMag.std()"	"tGravityAcc.mean().X"	"tGravityAcc.mean().Y"	"tGravityAcc.mean().Z"	"tGravityAcc.std().X"	"tGravityAcc.std().Y"	"tGravityAcc.std().Z"	"tGravityAccMag.mean()"	"tGravityAccMag.std()"
"90"	15	"WALKING_UPSTAIRS"	-0.275445355083333	-0.2809203215625	-0.270746219683333	-0.25027552978125	-0.252568731083333	-0.260668167979167	-0.303034321039583	-0.312787246	-0.288040493553333	-0.299538478520833	-0.3209747534375	-0.322641488779167	-0.2702544579125	-0.31765438075	-0.323863999041667	-0.29617504003125	-0.278570812508333	-0.280451572945833	-0.2814230670625	-0.274004665833333	-0.3365626154375	-0.319440920454167	-0.323007839574167	-0.351992251770833	-0.3232136621875	-0.296039101729167	-0.2752354521125	-0.29923326790625	-0.306636899208333	-0.303937097466667	-0.299390577145833	-0.260765680352083	-0.2849295164375	-0.282382003625	-0.30707208825	-0.281999499395833	-0.319939335791667	-0.310260637877083	-0.29917459314375	-0.252032081035417	-0.271763044122917	-0.257382277625	-0.308452631270833	-0.341507196125	-0.361005097303333	-0.33437202028625	-0.323365377397917	-0.292219867447917	-0.306517331583333	-0.315212158036875	-0.26895053785	-0.281330131077917	-0.319891190170833	-0.308269487977083	-0.296319003705	-0.2909899185	-0.28348159136875	-0.304072143264583	-0.268718793975	-0.2846119176875	-0.263786708997917	-0.250283253627083	-0.259215006646875	-0.29889792258125	-0.268713035841667	-0.273938321995833
"91"	16	"LAYING"	-0.712552319457576	-0.7153181087875	-0.717598910347222	-0.704487887757576	-0.712875938138889	-0.718579025388889	-0.742755079775758	-0.731452178133333	-0.730067000556944	-0.739569890121212	-0.746049388338889	-0.736722537452639	-0.7822995658	-0.790975024430417	-0.790440977586111	-0.767967705759091	-0.812390126713636	-0.802844456488889	-0.790282223898611	-0.784299631391667	-0.758852682936364	-0.761132694931944	-0.761938653743056	-0.748474047836364	-0.777788709706944	-0.774413440858333	-0.790439952683333	-0.799109187768182	-0.806118068672222	-0.800276637034583	-0.809896629639394	-0.787502925541667	-0.751572198908333	-0.748699685710606	-0.738809642641667	-0.742983896398611	-0.746991849918788	-0.732219726058333	-0.692230735615151	-0.688774481833333	-0.697109725625	-0.679264706545455	-0.730655207336111	-0.727713084090909	-0.735611862311111	-0.735320964172222	-0.719484690015151	-0.722275175958333	-0.720070817805556	-0.697220780212121	-0.718725875791667	-0.719142599166667	-0.711896429787879	-0.695468091223611	-0.6968720015625	-0.699692169638889	-0.684482026166667	-0.674179329956061	-0.794179915220833	-0.773069257722576	-0.784032835967222	-0.782752211748611	-0.783377869344015	-0.754363782309028	-0.6853552617875	-0.685241994334722
"92"	16	"SITTING"	-0.730600789912639	-0.74900034464197	-0.744029986442029	-0.748045944891667	-0.762243167336364	-0.754976550069565	-0.717374406883333	-0.750286137884848	-0.764674961890145	-0.732291429084722	-0.750433928025758	-0.731532025653623	-0.668892300125	-0.674825249575758	-0.686188019855072	-0.672534653486111	-0.671940613611111	-0.680950597484848	-0.677577707257576	-0.692013744855072	-0.697428212465278	-0.696607485818182	-0.700025656246377	-0.69392247125	-0.690792106772727	-0.683776083782609	-0.693927501130435	-0.683663266951389	-0.689617505166667	-0.686609833086957	-0.682007742569444	-0.697056433863636	-0.718332809224638	-0.697640184211111	-0.735782934216667	-0.748246913475362	-0.746782862072222	-0.761279507500606	-0.802026783761944	-0.813992224030303	-0.817401671491304	-0.819765421930556	-0.769486988702899	-0.773251313548611	-0.768437450327273	-0.765343037161014	-0.750077922444444	-0.786715723875758	-0.783536463569275	-0.760542691007083	-0.78524323419697	-0.778494425124638	-0.777315281930139	-0.805710939780303	-0.782626463955	-0.766959849784783	-0.804768603268406	-0.778236627376389	-0.693777927971014	-0.667102260491667	-0.685268985748485	-0.681590603217391	-0.670861483404167	-0.703312925343939	-0.832431565727273	-0.82088520712029
"93"	16	"STANDING"	-0.750199557514103	-0.749647019192308	-0.752480494252564	-0.757544158035897	-0.761416827652564	-0.7541519815	-0.761356338483333	-0.763352472679487	-0.748815394749487	-0.751918596097308	-0.752743878794872	-0.765618405809231	-0.800480046653218	-0.800423754967949	-0.78003446183718	-0.792930909585897	-0.78117743154282	-0.782333300034615	-0.795398490969231	-0.758714549789744	-0.774637298267949	-0.773736424084615	-0.784642686088462	-0.801393919205128	-0.800873206853846	-0.779562466301923	-0.776060534797436	-0.771816118334615	-0.768823030346154	-0.77355339456282	-0.764708250546538	-0.761848816461538	-0.741396057221795	-0.72547171237359	-0.727517587641026	-0.712603769446154	-0.705728359288462	-0.703134258011539	-0.684370437948718	-0.686030857903846	-0.680669848833333	-0.684294619269231	-0.700498704194231	-0.708121902741026	-0.70726925097359	-0.714566177810256	-0.718441301921795	-0.717035150871795	-0.727778197833333	-0.730850331025641	-0.730202735269231	-0.724856586064103	-0.705357103923077	-0.702909091274359	-0.714931755538462	-0.734320871576923	-0.695957571342308	-0.714723095039744	-0.771559189184615	-0.780877915598718	-0.779126438076923	-0.758856711984615	-0.749883040833333	-0.75131132794359	-0.682439616908974	-0.677945548461538
"94"	16	"WALKING"	-0.401912800351852	-0.39979031372549	-0.409346452195833	-0.417820325164815	-0.400578746458824	-0.4081569913125	-0.398710497124074	-0.383943558156863	-0.375478947047917	-0.375898900607407	-0.368293965784314	-0.3426311404375	-0.318236741351852	-0.309716048468627	-0.285245643745833	-0.317893198555556	-0.272090903112963	-0.270285865423529	-0.289111175313725	-0.268024728979167	-0.345234268638889	-0.340129206090196	-0.3237820669375	-0.347736551833333	-0.321755903117647	-0.29970248625	-0.277452886360417	-0.328139285537037	-0.31617250945098	-0.275670240810625	-0.313838610683333	-0.320749348764706	-0.380109455104167	-0.417327148222222	-0.425541687921569	-0.412607008354167	-0.408797822	-0.416226109509804	-0.418204725981481	-0.435120273196078	-0.458629827266667	-0.469913346924074	-0.4323629485625	-0.451921233925926	-0.431997318705882	-0.428273748333333	-0.443990264740741	-0.446150623078431	-0.4689087234375	-0.47645762962963	-0.459520271	-0.473688905875	-0.465679773722222	-0.449022107333333	-0.440184375943137	-0.42456774222375	-0.405120858941667	-0.417285087940741	-0.313649543047917	-0.374821770988889	-0.36894534755098	-0.3712718880625	-0.393964984925926	-0.389023558411765	-0.454138409098039	-0.42138854113125
"95"	16	"WALKING_DOWNSTAIRS"	-0.265573794622222	-0.283933241125	-0.273705633583333	-0.284023891488889	-0.296750499556042	-0.266307989985417	-0.280263028644444	-0.237243929951042	-0.282303702729167	-0.258276946644444	-0.220324295729167	-0.26367052110625	-0.224266058777778	-0.26086045365	-0.236220118333333	-0.225376174713333	-0.247530542311111	-0.195031351872917	-0.256969973854167	-0.223955477729167	-0.269591988066667	-0.272433323652083	-0.272828019016667	-0.239832415095556	-0.271866484145833	-0.23182118208125	-0.1831453204875	-0.210398452733333	-0.222945883708333	-0.248686288520833	-0.250746199402222	-0.21250267280625	-0.179513262681042	-0.187746747651111	-0.179636743026667	-0.172147431632083	-0.181269565328667	-0.138023110791667	-0.238646831333333	-0.222589989158333	-0.178890611541667	-0.173952254573333	-0.1377248389125	-0.148891734528889	-0.168012395729167	-0.163630473054167	-0.129977627682222	-0.157198064675	-0.148479504541667	-0.143778556904444	-0.168040385647917	-0.153877371726667	-0.166268815042222	-0.181041305247917	-0.236421307493542	-0.265034812077083	-0.243026644858333	-0.217445764288889	-0.229022152875	-0.194776801866667	-0.190414517865833	-0.1737535609375	-0.165570485490222	-0.194384435310417	-0.210126577104167	-0.22961996330625
"96"	16	"WALKING_UPSTAIRS"	-0.302625403392157	-0.305817864588235	-0.302275917777647	-0.310143531211765	-0.317078549539216	-0.293345059490196	-0.302150210370588	-0.302507235270588	-0.269217737741176	-0.307665634472549	-0.307081524086275	-0.332490706705882	-0.376565856507843	-0.393363609768627	-0.402750483168627	-0.412474279039216	-0.42940990845098	-0.406946278235294	-0.407251103352941	-0.413994807647059	-0.355607016621569	-0.359847105731569	-0.334938151554902	-0.355466766804902	-0.364676899117647	-0.378335281427451	-0.409021215764706	-0.446704700652941	-0.434158917372549	-0.411582646156863	-0.443900779019608	-0.457033188960784	-0.422710368431373	-0.418021731431373	-0.426492754984314	-0.413909767411765	-0.46885352472549	-0.451783641586275	-0.392049683647059	-0.389921980588235	-0.367909671292157	-0.352311393737255	-0.400725935252941	-0.453798267078431	-0.418017389921569	-0.401641061137255	-0.426276966941176	-0.405198156898039	-0.408741174039216	-0.430477057496078	-0.406903858092157	-0.408521945313725	-0.389071955307843	-0.362124791729412	-0.314362171780392	-0.306173829556863	-0.340272550770588	-0.336848793686275	-0.419148637960784	-0.457255272647059	-0.419698753254902	-0.411294780470588	-0.4437196031	-0.441088979115686	-0.359295191431373	-0.366443411058823
"97"	17	"LAYING"	-0.770485124657971	-0.754389979861111	-0.763145720702778	-0.765874261988696	-0.749706982170833	-0.757053098895833	-0.767266586262899	-0.751680848784722	-0.758214196472222	-0.778429305513043	-0.753870119097222	-0.767988226490278	-0.733639877318841	-0.7031726238	-0.706579439159722	-0.713782011405797	-0.69129370173913	-0.677335012145833	-0.683474739138889	-0.685588255069444	-0.764785757221739	-0.763575868944444	-0.772666941458333	-0.766495628463768	-0.734066440970833	-0.743212164146722	-0.697838620138889	-0.701829980831884	-0.696098023666667	-0.712038353388889	-0.710209505	-0.702256541734722	-0.686852608783333	-0.692482041942029	-0.664995618448611	-0.678152897083333	-0.688333674388406	-0.693440135352778	-0.769227875164493	-0.767422656159722	-0.750240850958333	-0.76337888294058	-0.704997463594444	-0.71131930695942	-0.726062484847222	-0.733437582481944	-0.730302743168116	-0.732847101765278	-0.735076353128889	-0.750140103771014	-0.735577928572222	-0.738285887119444	-0.743231458768116	-0.744337779041667	-0.767705813306944	-0.773246254643056	-0.777747071486111	-0.788301059214493	-0.712662554766667	-0.702601966811594	-0.700080180061111	-0.709550648569444	-0.702271027855072	-0.690695738472222	-0.747218511179167	-0.762017161958333
"98"	17	"SITTING"	-0.716248505515152	-0.693471209111111	-0.694370183030159	-0.690429754469697	-0.708228011492063	-0.708888734738095	-0.708866936575758	-0.702299187603175	-0.708873561730159	-0.706551835075758	-0.710948292746032	-0.720783831471429	-0.785081871984848	-0.791479910031746	-0.794761414047619	-0.78809057062303	-0.797393353756061	-0.77805111535873	-0.801182158063492	-0.806601783609524	-0.733801838111212	-0.706882912930159	-0.718832751488889	-0.735836097757576	-0.752777969277778	-0.772921229434921	-0.78695277748254	-0.778169913698485	-0.773370683426984	-0.780056598338095	-0.795818763948485	-0.789159777480952	-0.818621423761905	-0.798501781439394	-0.793933291174603	-0.789705617573016	-0.791071177563636	-0.767151689460317	-0.714844667234849	-0.67890332848254	-0.697586755287302	-0.696033084536364	-0.766963161412698	-0.75844583470303	-0.749109247642857	-0.752249728746032	-0.760623976004545	-0.721404268934921	-0.729084614780952	-0.715887614621212	-0.706038582679365	-0.720428913312698	-0.716089624904545	-0.705884295431746	-0.697924711587302	-0.707227151938095	-0.685896503107936	-0.694854776378788	-0.789252232020635	-0.774816928374242	-0.812026214379365	-0.817225438561905	-0.805665016213636	-0.818096968007937	-0.702620510524127	-0.709570714507937
"99"	17	"STANDING"	-0.775666777154744	-0.786752720547436	-0.784152041926923	-0.798302118338462	-0.789394857753846	-0.789290558630769	-0.780951967608974	-0.781108918255128	-0.781166045294872	-0.777251244202564	-0.76924446345	-0.766916604903846	-0.691924239952564	-0.702552583428205	-0.701412558371795	-0.712199819623974	-0.70103769199359	-0.715599923508974	-0.715046787019231	-0.713987176474359	-0.743248066541282	-0.741571748338462	-0.742153631448718	-0.726242865102564	-0.709650583044872	-0.70956042175641	-0.715494498358974	-0.71479492224359	-0.719829206923077	-0.719776651089744	-0.70359106674359	-0.707845425628205	-0.72397982824359	-0.741493802101282	-0.744835274064103	-0.747823932826923	-0.733474703120513	-0.75545664744359	-0.796375195598718	-0.814256400938462	-0.807408190969231	-0.814875318580128	-0.758153132134615	-0.748922478407692	-0.755602260165385	-0.756642388153846	-0.730423098883333	-0.759282645296154	-0.761943517961538	-0.785765867562821	-0.786392234964103	-0.788525741584615	-0.798970051673077	-0.806181305538462	-0.788510863830641	-0.786644496940513	-0.812785107174359	-0.801411913826923	-0.706960895629487	-0.724192494505128	-0.711315185089744	-0.710351187166667	-0.725048670961538	-0.724245322692308	-0.816309914610256	-0.817181915564103
"100"	17	"WALKING"	-0.288540367645	-0.308951081726984	-0.294176919871667	-0.27086195417	-0.275575239230159	-0.268389461033333	-0.27027279335	-0.270839370809524	-0.280873283508333	-0.277868503642167	-0.28127382775873	-0.2760849287	-0.340143915416667	-0.34683428568254	-0.3576061078	-0.365368463766667	-0.354839595131667	-0.335439197615873	-0.351150024439683	-0.366625895566667	-0.280103339255	-0.299475839555556	-0.290014544916667	-0.30879806954	-0.311008913828571	-0.322159095666667	-0.333265072516667	-0.330771890175	-0.340885009571429	-0.339592088895	-0.329680389891667	-0.339867154155556	-0.35253763855	-0.355768422433333	-0.366538509209524	-0.362436094516667	-0.338490687845	-0.341428247390476	-0.253737565766667	-0.272284164085714	-0.284361194516667	-0.26594920632	-0.320322442261667	-0.328465187861667	-0.320033497384127	-0.309366259924167	-0.300883287415	-0.305144187979365	-0.2932872444595	-0.275678835001667	-0.269413140984127	-0.265659362235	-0.265650304793333	-0.290234882620952	-0.276728645579365	-0.267322933548333	-0.260054905923333	-0.267900940015	-0.33229848353	-0.339864189816667	-0.320439779174603	-0.345461743215	-0.368108342075	-0.355358658304762	-0.262846170036508	-0.269216373694667
"101"	17	"WALKING_DOWNSTAIRS"	-0.28765417025	-0.273457677054167	-0.29822666587381	-0.264114444520833	-0.2931613824375	-0.237586491861905	-0.223562735079167	-0.245810467729167	-0.222738550439762	-0.234702507410417	-0.211506944645833	-0.183745931595238	-0.251825312120833	-0.253231843491667	-0.251770393261905	-0.246001428788333	-0.229276976062292	-0.234021633690625	-0.250174996158333	-0.231512370678571	-0.207786686166667	-0.199404111986875	-0.231051154997619	-0.2063855655	-0.2265019343125	-0.243181562619048	-0.236563393340476	-0.235635821955	-0.206519060736042	-0.186718580614286	-0.229661741929792	-0.239510675988958	-0.225994919214286	-0.19670937275	-0.220477287416667	-0.191636997552381	-0.165191602375	-0.209700257770833	-0.231466080333333	-0.244801257354167	-0.24164225797619	-0.238482676833333	-0.234701521785714	-0.209690747375	-0.209648602952083	-0.248497302261905	-0.256671607402083	-0.227186842833333	-0.267793222928571	-0.25715445414375	-0.229686025403125	-0.229339741402381	-0.242271827335417	-0.21646079030625	-0.218848337625	-0.241466430309524	-0.251975156285714	-0.24132267226875	-0.270483843166667	-0.237046865625	-0.257938150654167	-0.254213561157143	-0.246714919423542	-0.222407703208333	-0.206793760335417	-0.19500974712619
"102"	17	"WALKING_UPSTAIRS"	-0.277326791779167	-0.2839019974	-0.285655534972549	-0.279104799	-0.277395425702222	-0.324226193788235	-0.336528795425	-0.329584328126667	-0.337421307254902	-0.3589223931375	-0.347348718864444	-0.362407179205882	-0.281948678947917	-0.269271516366667	-0.302439538392157	-0.287671441203292	-0.314363871304167	-0.271220528635556	-0.262601858542222	-0.305497085845098	-0.352017858008333	-0.340182905288889	-0.344268157803922	-0.323091279083333	-0.328450852635556	-0.318577490901961	-0.3052701079	-0.319852736714583	-0.295985751066667	-0.285638546105882	-0.254054078645833	-0.201531331977778	-0.264934596968627	-0.307716490729167	-0.306453779862667	-0.310762612459412	-0.311647090958333	-0.297463275888889	-0.326668362958333	-0.304956814824444	-0.339704829686275	-0.298124638979167	-0.302252045698039	-0.354535477666667	-0.327935190288889	-0.310040729280392	-0.304490729458333	-0.292350009206667	-0.283738664558824	-0.301799984166667	-0.324773814568889	-0.343327240764706	-0.32552886724375	-0.348383766431111	-0.335209005155556	-0.316582673078431	-0.320199458123529	-0.30215128075	-0.222532870921569	-0.208064557282083	-0.206786593422222	-0.248319969996078	-0.2734219515	-0.229255815188889	-0.321161703673333	-0.315036828862745
"103"	18	"LAYING"	-0.767109771084848	-0.78257912620303	-0.797191736044444	-0.790955615848485	-0.77376320719697	-0.778339897588889	-0.771595234337879	-0.775921100878788	-0.781431925622222	-0.788300945215151	-0.769626003713636	-0.760579650426984	-0.787084365839394	-0.788208818416667	-0.797033521350794	-0.790369129427273	-0.760842305819697	-0.764561635372727	-0.779193876695455	-0.769831240306349	-0.770944366414545	-0.771923227376515	-0.771874785223809	-0.783617095703485	-0.773443399108485	-0.795433698361905	-0.753918370093651	-0.765269507163636	-0.753520348318182	-0.740820144787302	-0.733204379725758	-0.726353072006061	-0.719824941555556	-0.717915564681818	-0.717979593560606	-0.704369128142857	-0.704290415606061	-0.723289370621212	-0.728133777566667	-0.742623139306061	-0.714628899770794	-0.727769296527273	-0.709760886063492	-0.722328999242424	-0.720943915363636	-0.707562861476191	-0.708185954	-0.718978518045455	-0.722440207966667	-0.706988828740909	-0.703995277813636	-0.704098455484127	-0.697431857395455	-0.71230912815	-0.766261562324242	-0.771062198011111	-0.751081147944444	-0.75890511890303	-0.73101129931746	-0.725678851621212	-0.712288183666667	-0.714472575552381	-0.701003123342424	-0.716163106840909	-0.729983859534394	-0.716084786085714
"104"	18	"SITTING"	-0.737635130519298	-0.724102597560561	-0.725304678021053	-0.724112652315789	-0.725014433561403	-0.719778796463158	-0.71066265835614	-0.689284105824561	-0.68798233135614	-0.670320392921053	-0.692653411929825	-0.688000739263158	-0.715240577507018	-0.713785776964912	-0.715488145561403	-0.710208570319298	-0.703975838054737	-0.685609615622807	-0.708660817157895	-0.705402936877193	-0.675174205701754	-0.691387664192982	-0.688809140298246	-0.694031201964912	-0.723076425929825	-0.724549092333333	-0.680590887666667	-0.682137007996491	-0.719898234850877	-0.712720365275439	-0.739121602894737	-0.760170116766667	-0.786554728438597	-0.793126961984211	-0.780254525203509	-0.76953389352807	-0.772291022721053	-0.753129998345614	-0.7422267202	-0.726201781635263	-0.800242641877193	-0.783681372105263	-0.75292742704386	-0.752551827642105	-0.775684019603509	-0.772223468492982	-0.809747622277193	-0.804834262119298	-0.805232540624596	-0.824804517577193	-0.822976719521053	-0.815516964652632	-0.822799201958947	-0.79670477158421	-0.746161472659649	-0.74076310017193	-0.724863750945614	-0.728308690545614	-0.757308751638596	-0.772872162175439	-0.79123832962807	-0.797145546192983	-0.808848432373558	-0.794376618425965	-0.765477421333333	-0.758654251578947
"105"	18	"STANDING"	-0.742547355848611	-0.763859169208333	-0.764901794337333	-0.771025454645833	-0.769902764644444	-0.777340119697333	-0.794445587690278	-0.791019525140278	-0.796656093826667	-0.802868976295833	-0.790181210906944	-0.797610290345333	-0.786425461141667	-0.787237909225	-0.779725663684	-0.780655895540278	-0.7859177609375	-0.785246147840278	-0.7714732629875	-0.778158293329333	-0.802019741444444	-0.7993693104725	-0.794978689692	-0.788139498575833	-0.771820431998611	-0.767372060552	-0.776355739986667	-0.770636433747222	-0.760012009518056	-0.755470454698667	-0.744887052816667	-0.742949309052778	-0.69160630744	-0.697103495036111	-0.699786376202778	-0.710526832236	-0.712449685208333	-0.726773198901389	-0.741734413902778	-0.753268814138889	-0.724844506425333	-0.727015073319444	-0.710791004226667	-0.702614341569444	-0.700785889615278	-0.700241234266667	-0.689406309027778	-0.703311589777778	-0.700445942046667	-0.691363763855556	-0.691438611088889	-0.701674445733333	-0.704581698277778	-0.715960464263889	-0.737994083368056	-0.733985020846667	-0.750773799942667	-0.741766397695833	-0.7281360535114	-0.718995444570833	-0.689520279925	-0.6884199287968	-0.693775866538889	-0.693266872515278	-0.728370767009722	-0.738437985350667
"106"	18	"WALKING"	-0.369874922705263	-0.351488177938889	-0.348932907263158	-0.360672304117018	-0.359288690535185	-0.352741791696491	-0.359414173777193	-0.375621370533333	-0.368092009754386	-0.362466303894737	-0.373777970362963	-0.381865464029825	-0.382438451201754	-0.370133939518519	-0.364039546050877	-0.360560533842105	-0.402210138333333	-0.401537498611111	-0.377684713387037	-0.394240860526316	-0.387991449557895	-0.388877775592593	-0.368503856578596	-0.366064877340351	-0.365383756738889	-0.374750254964912	-0.413842605426316	-0.426151831596491	-0.424825482148148	-0.434361377119298	-0.44745409045614	-0.439722649444444	-0.411649688403509	-0.383054809684211	-0.425270908496111	-0.436422227263158	-0.412290834	-0.442803097037037	-0.382494867496491	-0.363849857447778	-0.374574320368421	-0.375136515859649	-0.433478681333333	-0.432043211368421	-0.445345696203704	-0.444287913180702	-0.430770535059649	-0.4362151265	-0.419923779158772	-0.432012018292982	-0.4063712435	-0.392411980025789	-0.414817396936842	-0.384612446740741	-0.356263756688889	-0.356984242696491	-0.354157734405263	-0.346892351070175	-0.433218153333333	-0.422289660175439	-0.410465258944444	-0.438336389938596	-0.417536151736842	-0.404589694222222	-0.374562278962963	-0.385467448026316
"107"	18	"WALKING_DOWNSTAIRS"	-0.374497969211111	-0.40624672754386	-0.39301116957963	-0.335766115111111	-0.319076868184211	-0.34448650956463	-0.339552627909259	-0.324078602631579	-0.343442866632037	-0.340911321166667	-0.372753613431579	-0.391690879037037	-0.382154738814815	-0.355944479726316	-0.366861856685185	-0.330773547981481	-0.349983318088889	-0.358498522484211	-0.3381357162	-0.338506451690741	-0.436041466825	-0.408870143508772	-0.432903185277778	-0.388994252203704	-0.386861947721053	-0.400847013235185	-0.362955374196296	-0.347778053074074	-0.375038924436842	-0.369038088537037	-0.3974458678	-0.411679248034035	-0.398527001944444	-0.368211081444444	-0.401401887070175	-0.405528693938889	-0.408778362296296	-0.393837241122807	-0.401776315187037	-0.398784191298246	-0.374793361507407	-0.334195146138889	-0.378937396774074	-0.378560987222222	-0.389546767324561	-0.370380286151852	-0.403737148148148	-0.400834856631579	-0.396506681592593	-0.351576191740741	-0.355680888947368	-0.38995181877963	-0.379345839703704	-0.381713110614035	-0.375053609350877	-0.361857641166667	-0.396253984425926	-0.366085177488889	-0.406102548959259	-0.396410248592593	-0.390722384631579	-0.408838330346296	-0.394050431425926	-0.40187344462807	-0.356875457949123	-0.37532423187037
"108"	18	"WALKING_UPSTAIRS"	-0.434630794217544	-0.445848258982456	-0.450340267371667	-0.462329127403509	-0.466009748192982	-0.475806437933333	-0.431024868770175	-0.452995362385965	-0.4703440538	-0.467985229649123	-0.472532822526316	-0.468888245683333	-0.447212777736842	-0.461836904631579	-0.454657798966667	-0.492481162599298	-0.45083068207193	-0.430923678991228	-0.479929088368421	-0.496768683316667	-0.374429367368421	-0.365961611789474	-0.40212823059	-0.397175109952632	-0.422798890073684	-0.44826385195	-0.446761226454667	-0.451167761877193	-0.437764869349123	-0.437924101598333	-0.405616338385965	-0.403895295140351	-0.401821657541962	-0.434408462321053	-0.433608305187719	-0.429442957378333	-0.39962491492807	-0.387983168819298	-0.42848119445614	-0.407849391175439	-0.440459917166667	-0.451749604485965	-0.388281725283333	-0.386846742582456	-0.375949558784211	-0.370927342483333	-0.353765583259649	-0.349266140292982	-0.368009192266667	-0.418144061894737	-0.414006469192982	-0.395126564103333	-0.410671824684211	-0.415532941854386	-0.430683797805263	-0.439628963183333	-0.441970033816667	-0.461181183445614	-0.386131326743333	-0.392920951368421	-0.400146963368421	-0.386759536176667	-0.400033451354386	-0.40289216425193	-0.469758587789474	-0.461453952763333
"109"	19	"LAYING"	-0.711740538506667	-0.720400790144444	-0.709956423911905	-0.720453461342857	-0.72823124452963	-0.731881549392857	-0.738047682146429	-0.746874327012346	-0.747469384515476	-0.735241139091667	-0.727348762423457	-0.709917908663095	-0.725660355119048	-0.731394772602469	-0.732993269464286	-0.74972091169881	-0.758843988192857	-0.766989541640988	-0.755361093396296	-0.753998026167857	-0.710730897233333	-0.703696226641975	-0.689027613314286	-0.699959649096429	-0.695067239066667	-0.703163617584524	-0.757212783659524	-0.74960438651381	-0.741568694853086	-0.735569344365262	-0.725458141260714	-0.730271776090124	-0.783943718260714	-0.778164271517857	-0.783651698251852	-0.785401711814286	-0.766719690034524	-0.773130964864691	-0.739219056670238	-0.729469965362963	-0.781551312371429	-0.765301560925	-0.76642970115119	-0.754018723847619	-0.749367920480617	-0.742718764574524	-0.743493145650052	-0.742877973572839	-0.736516254920238	-0.750635386433333	-0.76496029618642	-0.759732421621429	-0.77763903175119	-0.798006775184074	-0.705718661155556	-0.701395109121191	-0.710550926522619	-0.709315081555595	-0.725241260891667	-0.746676106857143	-0.754658706125926	-0.752531912970714	-0.762471016083333	-0.781067341817901	-0.760853418765432	-0.756448210603571
"110"	19	"SITTING"	-0.760211495738889	-0.769760341893427	-0.765929202381944	-0.752816035020833	-0.764625245396	-0.748550608547222	-0.729273158290972	-0.734870182245333	-0.753834375216208	-0.757629072555556	-0.764115456041467	-0.769593358527778	-0.752615764333333	-0.748115499013333	-0.739480572875	-0.720208882806944	-0.692427165536111	-0.684153164209333	-0.715590955828	-0.70351424525	-0.767571110186111	-0.756273020733333	-0.756593853006944	-0.763043260472222	-0.777112949	-0.767159304236111	-0.681930168088889	-0.686558985354167	-0.6938079921192	-0.685357077763889	-0.7031495326625	-0.708515233668	-0.686046566938889	-0.696161940538889	-0.692191643426667	-0.678629600222222	-0.6778165324375	-0.675818084264	-0.740349476998611	-0.739483983644267	-0.742727820678056	-0.734509017431944	-0.6802951008125	-0.6826810076	-0.698666408114667	-0.703714966931944	-0.709372075777778	-0.722979923216	-0.728255763805556	-0.734000801065278	-0.736985200442667	-0.727145091109722	-0.740538724872222	-0.738942984573333	-0.773583783474667	-0.7721472368625	-0.759746046380556	-0.765302621287083	-0.713484186708333	-0.704232102124583	-0.715443856156	-0.703203410888889	-0.711799265486111	-0.706192383653333	-0.742493294233333	-0.748620154870833
